train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
332911	Xbox one controller	3	Electronics/Video Games & Consoles/Accessories	Xbox	29.0	0	All the buttons work great!
1472014	pink piggy & hello kitty coin bank set	3	Kids/Toys/Kids' Furniture, Décor & Storage		14.0	0	BUNDLES ARE THE BEST☺☺ SAVE $$$ check out my other items in my closet ☺ pink piggy and hello kitty coin bank bundle used but great condition very colorful and cheerful banks they are big they hold alot of coins great for a child room, you can start on thier college fund. #baby #children #child #banks oink pigs #cute #kitty #cat #money #toys
969339	FOR GWYNN brandy melville lisette shorts	1	Women/Athletic Apparel/Shorts	Brandy Melville	13.0	0	bnwt brandy melville grey lisette shorts✨ the perfect lounging shorts! tried on once so it's in perfect condition. one size fits xs-m -I ship within 2-3 days -not responsible after shipped -open to offers, but DO NOT lowball -must have at least 5 reviews to buy (I will cancel order if this is not met) Feel free to ask me any questions!✨
261212	K-CUP Twinings of London Tea Bundle of 2	1	Home/Kitchen & Dining/Coffee & Tea Accessories	Keurig	13.0	0	K-CUP Twinings of London Tea in Pure Camomile Bundle of 2 Boxes Each box contains 24 K-CUPS. You will be getting 2 boxes of 24.
67607	Lululemon Define Jacket Size 4	2	Women/Athletic Apparel/Jackets	Lululemon	69.0	0	Worn twice amazing condition zero flaws
360344	"14k Gold Herringbone Bracelet 5mm 8"""	1	Men/Men's Accessories/Other		16.0	1	"This is a 14k Gold Filled Herringbone Bracelet. 14k Gold Stamp 5mm Thick Great For Yourself Or A Gift 14k Solid Gold Weight And Feel 4.6 gram Weight Lobster Lock 8"" Length Will Not Tarnish Anti Allergic Cuban Link Bracelet Diamond Cut For More a Shine Brand New Free Shipping"
417258	Navy Flag	1	Home/Home Décor/Home Décor Accents		12.0	1	3 x 5ft poly
1479757	Victoria Secret bra	2	Women/Underwear/Bras	PINK	17.0	1	Size 34B
1227030	Hold for LuLu	2	Women/Jeans/Slim, Skinny	A|X Armani Exchange	18.0	0	Size 5 Super comfy - I just wish they still fit me :(
611998	Webkinz Adorable Pug Plush Dog	3	Kids/Toys/Stuffed Animals & Plush	Ganz	7.0	0	Good condition please ask any questions you may have and also additional photos if needed Thanks
1122173	Coat	2	Kids/Girls 0-24 Mos/Coats & Jackets	Children's Place	7.0	0	No description yet
26426	1 Personalized Elf	1	Home/Seasonal Décor/Christmas		5.0	1	Please include: Name Gender Date and location
344772	Nintendo Nes Mega Man 3	3	Electronics/Video Games & Consoles/Games	Nintendo	21.0	1	Works great.
1225399	2 XL Floral Lace Maternity Tops	2	Women/Maternity/Tops & Blouses		26.0	0	2 Floral Lace Maternity Tops, both size XL. Both are same style one in charcoal the other in turquoise. The tags have been removed but they were never worn.
356384	New Girl's Disney's Moana Skirt Set 3T	1	Kids/Girls 2T-5T/Dresses		16.0	1	New Girl's Size 3T Disney's Moana Skirt Set. Size 3T. Super cute! Cotton/Poly blend. New with tags. Blue color. Smoke and pet free home. Great for spring/summer or Disney!! Free shipping. Please check my other listings for other available sizes & colors. - volley4kix
1234046	MK fall set	1	Women/Women's Accessories/Hats	Michael Kors	19.0	0	New with tags
151342	Juicy Couture Girls sweat set	3	Kids/Girls (4+)/Coats & Jackets		14.0	0	Very good preowned condition. Size 10 girl's sweat set
1403509	Vintage earrings	2	Women/Jewelry/Earrings		5.0	1	Interested in more than one of my items? Let me know which ones and I will put together a bundle price.....saving you money!
1021450	Marijuana Leaf Bracelet + TOL Heart	3	Women/Jewelry/Bracelets		6.0	1	Faux leather green braided cord bracelet with marijuana leaf charm. Features silver lobster clasp and extender chain. Measures just over 10 inches from tip of chain to tip of lobster clasp.
1243291	(L) Denim&Co. Plaid Flannel Jacket	2	Women/Sweaters/Full Zip	Denim & Co.	6.0	1	"• I ACCEPT OFFERS • Size L Bust ""40"" //  Length ""27"" Great condition! No holes or stains. Bundle for less! 3 Listings = [rm] 5 Listings = [rm] 10 Listings = [rm] More brands such as: Urban Outfitters, Forever 21, Kate Spade, Merona, BCBG, Free People Tags: fall, fashion, style, patterns, season, FREE SHIPPING ON ALL ORDERS!"
849258	The north face fleece KIDS	3	Kids/Boys (4+)/Coats & Jackets		12.0	0	Used but good condition! Writing on tag(pictured)
1233864	T-Mobile iPhone 5S 16GB	4	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones	Apple	65.0	1	the screen needs to repaired other than that it's in perfect condition. it has been factory reset and comes with a case as well and a charger.
1143290	Nitecore digicharger d4	3	Electronics/Other/Other		18.0	0	Capable of charging 4 batteries simultaneously. Each of the four battery slots monitors and charges independently. Optimized charging design for IMR batteries. Integrated LCD panel clearly displays charging parameters and progress. Two conveniently located side buttons allow easy selection of specific battery types and charging parameters. Intelligent circuitry detects the battery type and status before entering automatic charge mode (CC, CV, dV/dt). Automatically detects battery power status and selects the appropriate voltage and charge mode (with the exception of LiFePO4 batteries which require manual selection) Compatible with LiFePO4 batteries. Compatible with small capacity batteries. Automatically stops charging when complete. Features over-charge prevention to protect batteries. Features temperature monitoring to prevent overheating. Made from durable ABS (fire retardant / flame resistant). Features reverse polarity protection. Designed for optimal heat dissipation.
898189	Solid 925 Silver & 14k Marijuana Pendant	1			39.0	1	"LEGALIZE DA HERB! Gorgeous Marijuana Pendant Measures roughly 1"" by 1"" weighs a solid 3 grams! Gold plated genuine 925 sterling silver Go to any jeweler and get it tested!! 80 simulated micro-pave lab CZ diamonds. Fits most chains up to 4mm thick Amazing detail. Stunning 3D effect! Ships fast"
623631	Iphone 7 plus case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	8.0	1	"iPhone 7 Plus Rose Gold Case, Wave Texture [Bumper Frame][CornerGuard ShockProof | Strong Grip] Slim Hybrid Cover for Apple iPhone 7 Plus (5.5"") Free shipping and price is negotiable. Feel free to ask for bundles."
602045	Black Michael Kors Purse (Hold for Anna)	2	Women/Women's Handbags/Shoulder Bag	Michael Kors	54.0	0	Authentic. Barely used! About medium sized purse. No stains or scratches!
1214239	Vs Pink Faux Fur Slides (M)	1	Women/Shoes/Sandals	PINK	51.0	0	Price is firm. New. Blk. Med (7/8) Price will go up !
1111187	Sperry top-sider shoes	1	Women/Shoes/Other	Sperrys	28.0	0	Women's size 6M Bought these a while ago, run tight so I never wore them. Brand new without original box.
618112	Miss Me	3	Women/Jeans/Straight Leg	Miss Me	13.0	0	Girls size 14 forest green color straight leg
1192133	Small Madison BNWT LuLaRoe	1	Women/Skirts/Pleated		40.0	1	No description yet
496016	Coach Authentic Wristlet Xl	1	Women/Women's Handbags/Other	Coach	53.0	0	Brand new
290922	36B Nude deep U plunge convertible bra	1	Women/Underwear/Bras		16.0	1	Black deep U plunge convertible bra in a size 36B. can be worn as conventional, halter, and criss-cross. other sizes and colors available. Band runs on the smaller side please order a size up.
53862	Adidas slip on massage sport 7	3	Other/Other/Other		9.0	0	Adjustable Velcro on top strap to fit perfectly sock on or off. Size 7 women. Black/white stripes
806483	Forever Red body cream	3	Beauty/Skin Care/Body	Bath & Body Works	9.0	1	Barely used
1390151	iPhone 7 Plus Otterbox	2	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	27.0	1	Genuine otterbox iPhone 7 plus case. Used for two days. Sturdy, will protective the heck out of your iPhone 7 Plus. Price is FIRM. I paid [rm] for mine.
570632	FREE SHIP! IPhone 6 Case	2	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		6.0	1	Pink IPhone 6 Case
1444429	Ripndip Tee	2	Men/Tops/T-shirts		17.0	0	Cute lil alien tshirt I bought from zumiez last summer. I love it so much but I never wear it so here we are...originally purchased for [rm] and is in perfect condition! Size small :) Tags: ripndip vans thrasher supreme skate street style trendy oversized tee graphic tumblr forever 21 urban outfitters punk
1290246	Under Armour Sports Bra	2	Women/Athletic Apparel/Sports Bras	Under Armour	11.0	1	Under Armour Pink Sports Bra Size Medium
1476329	Hold PrissyKitty	2	Women/Tops & Blouses/T-Shirts	LuLaRoe	10.0	0	Brand: Lularoe Color: grey/blud Style: classic T Size: XS Condition: Worn twice
164804	Baby Custom Onesie	1	Kids/Girls 0-24 Mos/One-Pieces		16.0	0	Headband not included Available color:(Glittered) Gold Silver Red Purple Green Light Pink Size: NB 0-3 months 3 months 6 months 9 months 12 months 18 months LEGAL DISCLAIMER: This item is not licensed product. All copyrights and trademarks of the character images used belong to their respective owners and are not being sold with this listing. You are paying for my time, services and supplies used to create, customize and assemble this handmade piece for your own personal use. If you have questions feel free to leave me a message.thanks!
655763	Now you see me DVD	3	Electronics/Media/DVD		3.0	1	Now you see me DVD
1370618	Lularoe OS leggings Blue Popcorn NWT	1	Women/Jeans/Leggings		30.0	1	Lularoe OS leggings, NWT. Blue Popcorn
1035057	Nike elite kd bag	2	Men/Men's Accessories/Backpacks, Bags & Briefcases	Nike	44.0	0	Like new. Got a new bag only used this one for a month. Great shape no rips of scuffs. Make me an offer.
291620	Portable Charger power amp 3	1	Electronics/Cell Phones & Accessories/Cell Phone Accessories		15.0	1	This is a zagg black power amp 3 portable charger. Pre charged with LED flashlight. Bought this at the AT&T store but never ever used it and it sat in my purse for a month. The package has some scratches and lipstick stains but never opened or used or even removed from package. Msrp 29.00 Cell phone charger. Portable Charger. Brand new.
1201598	6 item skin care bundle	3	Beauty/Skin Care/Face	Sephora	70.0	0	[rm] Kevin acouin [rm] shiseido [rm] CAudalie [rm] clarins [rm] oil [rm] warm nude too face [rm] shipping Note My prices aren't usually this low! If you see super low prices , you may not realize the buyers already made other purchases with me ;)
677614	Free Ship Rose Gold Mirror Sunglasses	1	Women/Women's Accessories/Sunglasses		10.0	1	New cute rose Gold sunglasses
597478	Gucci Black Belt With Box Size 110- New	1	Men/Men's Accessories/Belts	Gucci	56.0	0	"Gucci Black Belt W/Black Buckle. Size 110. First notch at 34""- last at 38"". Comes with Box shown. New."
127755	Northface fleece	2	Women/Coats & Jackets/Fleece Jacket	The North Face	22.0	0	North face women's jacket Dark grey Charcoal
1293864	Calvin Klein bandage dress size 10	3	Women/Dresses/Knee-Length	Calvin Klein	12.0	0	Cute thick fabric Calvin Klein dress
148664	14K Multi Color Bracelet	3	Women/Jewelry/Bracelets	Stamped	75.0	1	14K Multi Color Bracelet made in Italy in excellent condition.
371214	"Air Jordan 6 ""Seahawks low"""	3	Men/Shoes/Athletic	Air Jordan	76.0	0	Size 8. Comes with box.
1272309	Stylish Timberland Glancy Bootie	3	Women/Shoes/Boots	Timberland	46.0	0	Cream and Brown Timbaland Bootie! Preloved! Signs of minimal wear in photos 2 & 3 Very good condition! Barely worn as you can see from the bottom of the boots! Premium leather! Great deal! Bundle and SAVE even more! :)
1140871	Bundle for soweet	1	Women/Athletic Apparel/Pants, Tights, Leggings	Danskin	17.0	1	Black Xxl Red XL
566750	(2) PHILOSOPHY SHOWER GEL	1	Beauty/Bath & Body/Bath	Sephora	26.0	0	(2) 16oz PHILOSOPHY SHOWER GEL, BUBBLE BATH, SHAMPOO IN CANDY CANE & CHRISTMAS COOKIE. NEW & UNOPENED.
441231	Ole Miss Rebels Long Sleeve NWT	1	Sports & Outdoors/Fan Shop/NCAA		16.0	0	Size medium Pink in color
1113843	Shorthair LPS Cat with Hair	3	Kids/Toys/Dolls & Accessories	Littlest Pet Shop	10.0	0	No description yet
1249363	VANILLA BEAN NOEL Candle & Cream	1	Beauty/Fragrance/Candles & Home Scents	Bath & Body Works	25.0	0	Bath & Body Works VANILLA BEAN NOEL 14.5 Oz 3 Wick Candle Full Size Body Cream Brand New Unused I will combine items together in bundles to save on shipping.
500715	Advocare weight loss program	2	Other/Daily & Travel items/Sports Nutrition		84.0	0	Herbal cleanse, mns 3, strawberry meal replacement shakes, chocolate mocha meal replacement shake, fiber supplement and meal plan. Spark drink. 10 fruit punch and 12 mango strawberry.
1358817	Men watch charles raymond	1	Men/Men's Accessories/Watches		25.0	1	Men watch! New needs new battery* No scratches on surface
1265681	Women Nike Pro legging, L. C	3	Women/Athletic Apparel/Pants, Tights, Leggings	Nike	16.0	0	It is in good condition, size Large.
960175	North face zip up fleece	3	Women/Coats & Jackets/Fleece Jacket	The North Face	12.0	1	Black north face jacket with full zip front. Well loved but still very functional. No holes or damage just pilling you can see in the second photo.
15299	Coach Perfume Set	2	Beauty/Fragrance/Women		34.0	1	Love scent, 3.4 fl Oz & 0.22 fl Oz
1344123	Baby bundle - 2 pack receiving blankets	1	Kids/Health & Baby Care/Other		12.0	0	5 pack gerber flannel receiving blanket 4 pack Carter's receiving blankets All brand new unopened
108086	Asymmetric women 3x 4x top 26w 28w	3	Women/Tops & Blouses/Blouse	Faded Glory	8.0	1	Asymmetric women 3x 4x top 26w 28w Shirt is in very good condition. This top looks great with tight or skinny jeans it is a little longer than average top.
714736	American Eagle Jeggings x denim Size 4	2	Women/Jeans/Slim, Skinny	American Eagle	15.0	1	Size 4 Regular. I have only worn these once! Sadly I outgrew them. They have no stains or holes and no wear to them. They are a dark navy color with light brown thread. Super cute!!!
942568	Victoria's Secret bra	3	Women/Underwear/Bras	Victoria's Secret	12.0	0	Size 36b strapless push-up from Victoria's Secret To find more bras in your size from me, search eam-36b If you'd like to bundle, let me know which items, and I will create a separate listing for you with your name✨bundle to save on shipping! ✨All of my items✨ -Are from a smoke free pet free home -Are washed before shipment I ship on the day of payment unless I am out of town. All of my items are as described and I am 100% honest about everything! All items are authentic. I love to bundle to help you save on shipping! ✅add 1 item = [rm] off ✅add 2 items = [rm] off ✅add 3 items = [rm] off ✨BUY 4 ITEMS AND RECEIVE FREE SHIPPING✨ Each additional item gets you [rm] more off
119671	Lularoe TC Snowflake Medallion Leggings	1	Women/Jeans/Leggings	LuLaRoe	36.0	0	Brand new lularoe TC snowflake medallion leggings in beige and black
444370	Red one piece bathing suit	2	Women/Swimwear/One-Piece		16.0	0	"Never worn!!! ""Pamela Sunny Suit"" from Sunny Co"
324249	Steve Madden Marlenee black heels	3	Women/Shoes/Pumps	Steve Madden	30.0	0	Good condition, used only twice. Size 8 but would also fit a US size 7.5. Black with silver buckle. Approximately 5 inch heel. Retails for [rm]
1394714	3X Authentic 3 Feet iPhone Charger	1	Electronics/Cell Phones & Accessories/Cell Phone Accessories	Apple	18.0	1	Brand NEW in BOX Authentic 1 Meter 3 Feet Lightning Chargers Retail Price: [rm]+ TAX/ EACH Compatibility: •iPhone 7/7Plus •iPhone 6s/6sPlus •iPhone 6/6Plus •iPhone SE •iPhone 5S/5C/5 •iPad with Retina Display •iPad Mini •iPad Mini 2/3/4 •iPad Air •iPad Air 2 •iPad Pro -Shipping is done same day to USPS. -USPS takes 3-5 business days to deliver package to its destination.
363988	Lululemon Workout TShirt	3	Women/Tops & Blouses/T-Shirts		24.0	0	No description yet
140321	Twilight Saga Small Journal Set	2	Other/Books/Literature & Fiction		14.0	0	Includes four journals (one for each book on series) in a tin case. Never written in.
